,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
699,39,Survivor: Island of the Idols,Jamal Shipman,33,"Providence, RI",College Administrator,12th,"September 25, 2019","December 18, 2019","Jamal Shipman finishes 12th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Jamal Shipman is 33 years old from Providence, RI and works as College Administrator. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
700,39,Survivor: Island of the Idols,Aaron Meredith,36,"Warwick, RI",Gym Owner,11th,"September 25, 2019","December 18, 2019","Aaron Meredith finishes 11th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Aaron Meredith is 36 years old from Warwick, RI and works as Gym Owner. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
701,39,Survivor: Island of the Idols,"Tra'mese ""Missy"" Byrd",24,"Tacoma, WA",Air Force Veteran,10th,"September 25, 2019","December 18, 2019","Tra'mese ""Missy"" Byrd finishes 10th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Tra'mese ""Missy"" Byrd is 24 years old from Tacoma, WA and works as Air Force Veteran. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
702,39,Survivor: Island of the Idols,Elizabeth Beisel,26,"Saunderstown, RI",Olympic Medalist,9th,"September 25, 2019","December 18, 2019","Elizabeth Beisel finishes 9th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Elizabeth Beisel is 26 years old from Saunderstown, RI and works as Olympic Medalist. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
703,39,Survivor: Island of the Idols,Karishma Patel,37,"Houston, TX",Personal Injury Attorney,8th,"September 25, 2019","December 18, 2019","Karishma Patel finishes 8th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Karishma Patel is 37 years old from Houston, TX and works as Personal Injury Attorney. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
704,39,Survivor: Island of the Idols,Elaine Stott,41,"Rockholds, KY",Factory Worker,7th,"September 25, 2019","December 18, 2019","Elaine Stott finishes 7th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Elaine Stott is 41 years old from Rockholds, KY and works as Factory Worker. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
705,39,Survivor: Island of the Idols,Dan Spilo,48,"Los Angeles, CA",Talent Manager,6th,"September 25, 2019","December 18, 2019","Dan Spilo finishes 6th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Dan Spilo is 48 years old from Los Angeles, CA and works as Talent Manager. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
706,39,Survivor: Island of the Idols,Janet Carbin,59,"Palm Bay, FL",Chief Lifeguard,5th,"September 25, 2019","December 18, 2019","Janet Carbin finishes 5th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Janet Carbin is 59 years old from Palm Bay, FL and works as Chief Lifeguard. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
707,39,Survivor: Island of the Idols,Lauren Beck,28,"Glendale, CA",Nanny,4th,"September 25, 2019","December 18, 2019","Lauren Beck finishes 4th in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Lauren Beck is 28 years old from Glendale, CA and works as Nanny. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
708,39,Survivor: Island of the Idols,Noura Salman,36,"North Potomac, MD",Entrepreneur,2nd Runner-up,"September 25, 2019","December 18, 2019","Noura Salman finishes 2nd Runner-up in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Noura Salman is 36 years old from North Potomac, MD and works as Entrepreneur. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
709,39,Survivor: Island of the Idols,Dean Kowalski,28,"New York, NY",Tech Sales,Runner-up,"September 25, 2019","December 18, 2019","Dean Kowalski finishes Runner-up in  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Dean Kowalski is 28 years old from New York, NY and works as Tech Sales. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
710,39,Survivor: Island of the Idols,Tommy Sheehan,26,"Long Beach, NY",4th Grade Teacher,Winner,"September 25, 2019","December 18, 2019","Tommy Sheehan is a Winner of  USA Survivor Season 39 titled Survivor: Island of the Idols, 
    Tommy Sheehan is 26 years old from Long Beach, NY and works as 4th Grade Teacher. 
    Season 39 titled Survivor: Island of the Idols aired during September 25, 2019 and December 18, 2019
    "
711,40,Survivor: Winners at War,Amber Mariano,40,"Pensacola, FL",Director of Marketing & Communications,20th,"February 12, 2020","May 13, 2020","Amber Mariano finishes 20th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Amber Mariano is 40 years old from Pensacola, FL and works as Director of Marketing & Communications. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
712,40,Survivor: Winners at War,Danni Boatwright,43,"Shawnee, KS",Sideline Chic Owner,19th,"February 12, 2020","May 13, 2020","Danni Boatwright finishes 19th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Danni Boatwright is 43 years old from Shawnee, KS and works as Sideline Chic Owner. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
713,40,Survivor: Winners at War,Ethan Zohn,45,"Hillsborough, NH",Keynote Speaker/Social Entrepreneur,18th,"February 12, 2020","May 13, 2020","Ethan Zohn finishes 18th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Ethan Zohn is 45 years old from Hillsborough, NH and works as Keynote Speaker/Social Entrepreneur. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
714,40,Survivor: Winners at War,Rob Mariano,43,"Pensacola, FL",Construction Worker,17th,"February 12, 2020","May 13, 2020","Rob Mariano finishes 17th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Rob Mariano is 43 years old from Pensacola, FL and works as Construction Worker. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
715,40,Survivor: Winners at War,Parvati Shallow,36,"Los Angeles, CA",Life Coach/Speaker/Yoga Teacher,16th,"February 12, 2020","May 13, 2020","Parvati Shallow finishes 16th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Parvati Shallow is 36 years old from Los Angeles, CA and works as Life Coach/Speaker/Yoga Teacher. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
716,40,Survivor: Winners at War,Sandra Diaz-Twine,44,"Riverview, FL",Case Manager,15th,"February 12, 2020","May 13, 2020","Sandra Diaz-Twine finishes 15th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Sandra Diaz-Twine is 44 years old from Riverview, FL and works as Case Manager. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
717,40,Survivor: Winners at War,Yul Kwon,44,"Los Altos, CA",Product Management,14th,"February 12, 2020","May 13, 2020","Yul Kwon finishes 14th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Yul Kwon is 44 years old from Los Altos, CA and works as Product Management. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
718,40,Survivor: Winners at War,Wendell Holland,35,"Philadelphia, PA",Furniture Designer,13th,"February 12, 2020","May 13, 2020","Wendell Holland finishes 13th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Wendell Holland is 35 years old from Philadelphia, PA and works as Furniture Designer. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
719,40,Survivor: Winners at War,Adam Klein,28,"Burlingame, CA",Host/Keynote Speaker,12th,"February 12, 2020","May 13, 2020","Adam Klein finishes 12th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Adam Klein is 28 years old from Burlingame, CA and works as Host/Keynote Speaker. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
720,40,Survivor: Winners at War,Tyson Apostol,39,"Mesa, AZ",Former Pro Cyclist/Shop Manager,11th,"February 12, 2020","May 13, 2020","Tyson Apostol finishes 11th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Tyson Apostol is 39 years old from Mesa, AZ and works as Former Pro Cyclist/Shop Manager. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
721,40,Survivor: Winners at War,Sophie Clarke,29,"Santa Monica, CA",Healthcare Consultant,10th,"February 12, 2020","May 13, 2020","Sophie Clarke finishes 10th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Sophie Clarke is 29 years old from Santa Monica, CA and works as Healthcare Consultant. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
722,40,Survivor: Winners at War,Kim Spradlin-Wolfe,36,"San Antonio, TX",Interior Designer,9th,"February 12, 2020","May 13, 2020","Kim Spradlin-Wolfe finishes 9th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Kim Spradlin-Wolfe is 36 years old from San Antonio, TX and works as Interior Designer. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
723,40,Survivor: Winners at War,Jeremy Collins,41,"Foxborough, MA",Firefighter,8th,"February 12, 2020","May 13, 2020","Jeremy Collins finishes 8th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Jeremy Collins is 41 years old from Foxborough, MA and works as Firefighter. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
724,40,Survivor: Winners at War,Nick Wilson,28,"Williamsburg, KY",Attorney,7th,"February 12, 2020","May 13, 2020","Nick Wilson finishes 7th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Nick Wilson is 28 years old from Williamsburg, KY and works as Attorney. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
725,40,Survivor: Winners at War,Denise Stapley,48,"Marion, IA",Sex Therapist,6th,"February 12, 2020","May 13, 2020","Denise Stapley finishes 6th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Denise Stapley is 48 years old from Marion, IA and works as Sex Therapist. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
726,40,Survivor: Winners at War,Ben Driebergen,36,"Boise, ID",Real Estate Agent/Stay-at-home Dad,5th,"February 12, 2020","May 13, 2020","Ben Driebergen finishes 5th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Ben Driebergen is 36 years old from Boise, ID and works as Real Estate Agent/Stay-at-home Dad. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
727,40,Survivor: Winners at War,Sarah Lacina,35,"Cedar Rapids, IA",Police Officer,4th,"February 12, 2020","May 13, 2020","Sarah Lacina finishes 4th in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Sarah Lacina is 35 years old from Cedar Rapids, IA and works as Police Officer. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
728,40,Survivor: Winners at War,Michele Fitzgerald,29,"Hoboken, NJ",Business Development Manager,2nd Runner-up,"February 12, 2020","May 13, 2020","Michele Fitzgerald finishes 2nd Runner-up in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Michele Fitzgerald is 29 years old from Hoboken, NJ and works as Business Development Manager. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
729,40,Survivor: Winners at War,Natalie Anderson,33,"Edgewater, NJ",CrossFit Trainer,Runner-up,"February 12, 2020","May 13, 2020","Natalie Anderson finishes Runner-up in  USA Survivor Season 40 titled Survivor: Winners at War, 
    Natalie Anderson is 33 years old from Edgewater, NJ and works as CrossFit Trainer. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
730,40,Survivor: Winners at War,Tony Vlachos,45,"Allendale, NJ",Police Officer,Winner,"February 12, 2020","May 13, 2020","Tony Vlachos is a Winner of  USA Survivor Season 40 titled Survivor: Winners at War, 
    Tony Vlachos is 45 years old from Allendale, NJ and works as Police Officer. 
    Season 40 titled Survivor: Winners at War aired during February 12, 2020 and May 13, 2020
    "
731,41,41,Eric Abraham,51,"San Antonio, TX",Cyber Security Analyst,18th,"September 22, 2021","December 15, 2021","Eric Abraham finishes 18th in  USA Survivor Season 41 titled 41, 
    Eric Abraham is 51 years old from San Antonio, TX and works as Cyber Security Analyst. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
732,41,41,Sara Wilson,24,"Boston, MA",Healthcare Consultant,17th,"September 22, 2021","December 15, 2021","Sara Wilson finishes 17th in  USA Survivor Season 41 titled 41, 
    Sara Wilson is 24 years old from Boston, MA and works as Healthcare Consultant. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
733,41,41,David Voce,35,"Chicago, IL",Neurosurgeon,16th,"September 22, 2021","December 15, 2021","David Voce finishes 16th in  USA Survivor Season 41 titled 41, 
    David Voce is 35 years old from Chicago, IL and works as Neurosurgeon. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
734,41,41,Brad Reese,50,"Shawnee, WY",Rancher,15th,"September 22, 2021","December 15, 2021","Brad Reese finishes 15th in  USA Survivor Season 41 titled 41, 
    Brad Reese is 50 years old from Shawnee, WY and works as Rancher. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
735,41,41,"Jairus ""JD"" Robinson",20,"Oklahoma City, OK",College Student,14th,"September 22, 2021","December 15, 2021","Jairus ""JD"" Robinson finishes 14th in  USA Survivor Season 41 titled 41, 
    Jairus ""JD"" Robinson is 20 years old from Oklahoma City, OK and works as College Student. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
736,41,41,Genie Chen,46,"Portland, OR",Grocery Clerk,13th,"September 22, 2021","December 15, 2021","Genie Chen finishes 13th in  USA Survivor Season 41 titled 41, 
    Genie Chen is 46 years old from Portland, OR and works as Grocery Clerk. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
737,41,41,Sydney Segal,26,"Brooklyn, NY",Law Student,12th,"September 22, 2021","December 15, 2021","Sydney Segal finishes 12th in  USA Survivor Season 41 titled 41, 
    Sydney Segal is 26 years old from Brooklyn, NY and works as Law Student. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
738,41,41,Tiffany Seely,47,"Plainview, NY",Teacher,11th,"September 22, 2021","December 15, 2021","Tiffany Seely finishes 11th in  USA Survivor Season 41 titled 41, 
    Tiffany Seely is 47 years old from Plainview, NY and works as Teacher. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
739,41,41,Naseer Muttalif,37,"Morgan Hill, CA",Sales Manager,10th,"September 22, 2021","December 15, 2021","Naseer Muttalif finishes 10th in  USA Survivor Season 41 titled 41, 
    Naseer Muttalif is 37 years old from Morgan Hill, CA and works as Sales Manager. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
740,41,41,"Evelyn ""Evvie"" Jagoda",28,"Arlington, MA",PhD Student,9th,"September 22, 2021","December 15, 2021","Evelyn ""Evvie"" Jagoda finishes 9th in  USA Survivor Season 41 titled 41, 
    Evelyn ""Evvie"" Jagoda is 28 years old from Arlington, MA and works as PhD Student. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
741,41,41,"Shantel ""Shan"" Smith",34,"Washington, DC",Pastor,8th,"September 22, 2021","December 15, 2021","Shantel ""Shan"" Smith finishes 8th in  USA Survivor Season 41 titled 41, 
    Shantel ""Shan"" Smith is 34 years old from Washington, DC and works as Pastor. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
742,41,41,Liana Wallace,20,"Washington, DC",College Student,7th,"September 22, 2021","December 15, 2021","Liana Wallace finishes 7th in  USA Survivor Season 41 titled 41, 
    Liana Wallace is 20 years old from Washington, DC and works as College Student. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
743,41,41,Danny McCray,33,"Frisco, TX",Ex-NFL Player,6th,"September 22, 2021","December 15, 2021","Danny McCray finishes 6th in  USA Survivor Season 41 titled 41, 
    Danny McCray is 33 years old from Frisco, TX and works as Ex-NFL Player. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
744,41,41,Ricard Foyé,31,"Sedro-Woolley, WA",Flight Attendant,5th,"September 22, 2021","December 15, 2021","Ricard Foyé finishes 5th in  USA Survivor Season 41 titled 41, 
    Ricard Foyé is 31 years old from Sedro-Woolley, WA and works as Flight Attendant. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
745,41,41,Heather Aldret,52,"Charleston, SC",Stay-at-Home Mom,4th,"September 22, 2021","December 15, 2021","Heather Aldret finishes 4th in  USA Survivor Season 41 titled 41, 
    Heather Aldret is 52 years old from Charleston, SC and works as Stay-at-Home Mom. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
746,41,41,"Alexander ""Xander"" Hastings",21,"Chicago, IL",App Developer,2nd Runner-Up,"September 22, 2021","December 15, 2021","Alexander ""Xander"" Hastings finishes 2nd Runner-Up in  USA Survivor Season 41 titled 41, 
    Alexander ""Xander"" Hastings is 21 years old from Chicago, IL and works as App Developer. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
747,41,41,Deshawn Radden,26,"Miami, FL",Medical Student,Runner-Up,"September 22, 2021","December 15, 2021","Deshawn Radden finishes Runner-Up in  USA Survivor Season 41 titled 41, 
    Deshawn Radden is 26 years old from Miami, FL and works as Medical Student. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
748,41,41,Erika Casupanan,32,"Toronto, ON, Can.",Communications Manager,Winner,"September 22, 2021","December 15, 2021","Erika Casupanan is a Winner of  USA Survivor Season 41 titled 41, 
    Erika Casupanan is 32 years old from Toronto, ON, Can. and works as Communications Manager. 
    Season 41 titled 41 aired during September 22, 2021 and December 15, 2021
    "
749,42,42,Jackson Fox,48,"Houston, TX",Healthcare Worker,18th,"March 9, 2022","May 25, 2022","Jackson Fox finishes 18th in  USA Survivor Season 42 titled 42, 
    Jackson Fox is 48 years old from Houston, TX and works as Healthcare Worker. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
750,42,42,"Zachary ""Zach"" Wurtenberger",22,"St. Louis, MO",Student,17th,"March 9, 2022","May 25, 2022","Zachary ""Zach"" Wurtenberger finishes 17th in  USA Survivor Season 42 titled 42, 
    Zachary ""Zach"" Wurtenberger is 22 years old from St. Louis, MO and works as Student. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
751,42,42,Marya Sherron,47,"Noblesville, IN",Stay-at-Home Mom,16th,"March 9, 2022","May 25, 2022","Marya Sherron finishes 16th in  USA Survivor Season 42 titled 42, 
    Marya Sherron is 47 years old from Noblesville, IN and works as Stay-at-Home Mom. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
752,42,42,Jenny Kim,43,"Brooklyn, NY",Creative Director,15th,"March 9, 2022","May 25, 2022","Jenny Kim finishes 15th in  USA Survivor Season 42 titled 42, 
    Jenny Kim is 43 years old from Brooklyn, NY and works as Creative Director. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
753,42,42,Swati Goel,19,"Palo Alto, CA",Ivy League Student,14th,"March 9, 2022","May 25, 2022","Swati Goel finishes 14th in  USA Survivor Season 42 titled 42, 
    Swati Goel is 19 years old from Palo Alto, CA and works as Ivy League Student. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
754,42,42,Daniel Strunk,30,"New Haven, CT",Law Clerk,13th,"March 9, 2022","May 25, 2022","Daniel Strunk finishes 13th in  USA Survivor Season 42 titled 42, 
    Daniel Strunk is 30 years old from New Haven, CT and works as Law Clerk. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
755,42,42,Lydia Meredith,22,"Santa Monica, CA",Waitress,12th,"March 9, 2022","May 25, 2022","Lydia Meredith finishes 12th in  USA Survivor Season 42 titled 42, 
    Lydia Meredith is 22 years old from Santa Monica, CA and works as Waitress. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
756,42,42,Chanelle Howell,29,"New York, NY",Executive Recruiter,11th,"March 9, 2022","May 25, 2022","Chanelle Howell finishes 11th in  USA Survivor Season 42 titled 42, 
    Chanelle Howell is 29 years old from New York, NY and works as Executive Recruiter. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
757,42,42,Rocksroy Bailey,44,"Las Vegas, NV",Stay-at-Home Dad,10th,"March 9, 2022","May 25, 2022","Rocksroy Bailey finishes 10th in  USA Survivor Season 42 titled 42, 
    Rocksroy Bailey is 44 years old from Las Vegas, NV and works as Stay-at-Home Dad. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
758,42,42,Tori Meehan,25,"Rogers, AR",Therapist,9th,"March 9, 2022","May 25, 2022","Tori Meehan finishes 9th in  USA Survivor Season 42 titled 42, 
    Tori Meehan is 25 years old from Rogers, AR and works as Therapist. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
759,42,42,Hai Giang,29,"New Orleans, LA",Data Scientist,8th,"March 9, 2022","May 25, 2022","Hai Giang finishes 8th in  USA Survivor Season 42 titled 42, 
    Hai Giang is 29 years old from New Orleans, LA and works as Data Scientist. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
760,42,42,"Andrea ""Drea"" Wheeler",35,"Montreal, QC, Can.",Fitness Consultant,7th,"March 9, 2022","May 25, 2022","Andrea ""Drea"" Wheeler finishes 7th in  USA Survivor Season 42 titled 42, 
    Andrea ""Drea"" Wheeler is 35 years old from Montreal, QC, Can. and works as Fitness Consultant. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
761,42,42,Omar Zaheer,31,"Whitby, ON, Can.",Veterinarian,6th,"March 9, 2022","May 25, 2022","Omar Zaheer finishes 6th in  USA Survivor Season 42 titled 42, 
    Omar Zaheer is 31 years old from Whitby, ON, Can. and works as Veterinarian. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
762,42,42,Lindsay Dolashewich,31,"Asbury Park, NJ",Dietitian,5th,"March 9, 2022","May 25, 2022","Lindsay Dolashewich finishes 5th in  USA Survivor Season 42 titled 42, 
    Lindsay Dolashewich is 31 years old from Asbury Park, NJ and works as Dietitian. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
763,42,42,Jonathan Young,29,"Gulf Shores, AL",Beach Service Company Owner,4th,"March 9, 2022","May 25, 2022","Jonathan Young finishes 4th in  USA Survivor Season 42 titled 42, 
    Jonathan Young is 29 years old from Gulf Shores, AL and works as Beach Service Company Owner. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
764,42,42,Romeo Escobar,37,"Norwalk, CA",Pageant Coach,2nd Runner-up,"March 9, 2022","May 25, 2022","Romeo Escobar finishes 2nd Runner-up in  USA Survivor Season 42 titled 42, 
    Romeo Escobar is 37 years old from Norwalk, CA and works as Pageant Coach. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
765,42,42,"Michael ""Mike"" Turner",58,"Hoboken, NJ",Retired Firefighter,Runner-Up,"March 9, 2022","May 25, 2022","Michael ""Mike"" Turner finishes Runner-Up in  USA Survivor Season 42 titled 42, 
    Michael ""Mike"" Turner is 58 years old from Hoboken, NJ and works as Retired Firefighter. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
766,42,42,Maryanne Oketch,24,"Ajax, ON, Can.",Seminary Student,Winner,"March 9, 2022","May 25, 2022","Maryanne Oketch is a Winner of  USA Survivor Season 42 titled 42, 
    Maryanne Oketch is 24 years old from Ajax, ON, Can. and works as Seminary Student. 
    Season 42 titled 42 aired during March 9, 2022 and May 25, 2022
    "
767,43,43,Morriah Young,28,"Philadelphia, PA",Teacher,18th,"September 21, 2022","December 14, 2022","Morriah Young finishes 18th in  USA Survivor Season 43 titled 43, 
    Morriah Young is 28 years old from Philadelphia, PA and works as Teacher. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
768,43,43,Justine Brennan,29,"Marina del Ray, CA",Cyber Security Saleswoman,17th,"September 21, 2022","December 14, 2022","Justine Brennan finishes 17th in  USA Survivor Season 43 titled 43, 
    Justine Brennan is 29 years old from Marina del Ray, CA and works as Cyber Security Saleswoman. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
769,43,43,Nneka Ejere,43,"Weatherford, TX",Pharmacist,16th,"September 21, 2022","December 14, 2022","Nneka Ejere finishes 16th in  USA Survivor Season 43 titled 43, 
    Nneka Ejere is 43 years old from Weatherford, TX and works as Pharmacist. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
770,43,43,Lindsay Carmine,42,"Downingtown, PA",Pediatric Nurse,15th,"September 21, 2022","December 14, 2022","Lindsay Carmine finishes 15th in  USA Survivor Season 43 titled 43, 
    Lindsay Carmine is 42 years old from Downingtown, PA and works as Pediatric Nurse. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
771,43,43,Geo Bustamante,35,"Honolulu, HI",Project Manager,14th,"September 21, 2022","December 14, 2022","Geo Bustamante finishes 14th in  USA Survivor Season 43 titled 43, 
    Geo Bustamante is 35 years old from Honolulu, HI and works as Project Manager. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
772,43,43,"Elisabeth ""Elie"" Scott",31,"Salt Lake City, UT",Clinical Psychologist,13th,"September 21, 2022","December 14, 2022","Elisabeth ""Elie"" Scott finishes 13th in  USA Survivor Season 43 titled 43, 
    Elisabeth ""Elie"" Scott is 31 years old from Salt Lake City, UT and works as Clinical Psychologist. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
773,43,43,Dwight Moore,22,"Collierville, TN",Graduate Student,12th,"September 21, 2022","December 14, 2022","Dwight Moore finishes 12th in  USA Survivor Season 43 titled 43, 
    Dwight Moore is 22 years old from Collierville, TN and works as Graduate Student. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
774,43,43,Jeanine Zheng,24,"San Francisco, CA",UX Designer,11th,"September 21, 2022","December 14, 2022","Jeanine Zheng finishes 11th in  USA Survivor Season 43 titled 43, 
    Jeanine Zheng is 24 years old from San Francisco, CA and works as UX Designer. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
775,43,43,James Jones,37,"Philadelphia, PA",Event Planner,10th,"September 21, 2022","December 14, 2022","James Jones finishes 10th in  USA Survivor Season 43 titled 43, 
    James Jones is 37 years old from Philadelphia, PA and works as Event Planner. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
776,43,43,Ryan Medrano,24,"El Paso, TX",Warehouse Associate,9th,"September 21, 2022","December 14, 2022","Ryan Medrano finishes 9th in  USA Survivor Season 43 titled 43, 
    Ryan Medrano is 24 years old from El Paso, TX and works as Warehouse Associate. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
777,43,43,Noelle Lambert,25,"Manchester, NH",Paralympian,8th,"September 21, 2022","December 14, 2022","Noelle Lambert finishes 8th in  USA Survivor Season 43 titled 43, 
    Noelle Lambert is 25 years old from Manchester, NH and works as Paralympian. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
778,43,43,Sami Layadi,19,"Las Vegas, NV",Pet Cremator,7th,"September 21, 2022","December 14, 2022","Sami Layadi finishes 7th in  USA Survivor Season 43 titled 43, 
    Sami Layadi is 19 years old from Las Vegas, NV and works as Pet Cremator. 
    Season 43 titled 43 aired during September 21, 2022 and December 14, 2022
    "
